name,quantity,price,day,bread,hotcake,milk_or_sour_milk,cheese_cottage_cheese,others,week_day_0,week_day_1,week_day_2,week_day_3,week_day_4
Батон СОЛНЕЧНЫЙ  в/с 300г.Хлебозавод №1,5.0,4.37,11,1,0,0,0,0,0,0,1,0,0
Батончик к чаю 300г.Орион,2.0,5.9,11,1,0,0,0,0,0,0,1,0,0
Беляш 100гр. Орион,4.0,11.97,11,0,1,0,0,0,0,0,1,0,0
"Бифидок 3,2% 500 г.Ярмолпрод БЗМЖ",2.0,6.61,11,0,0,1,0,0,0,0,1,0,0
Булка Городская  в/с 200г.Хлебозавод №1,6.0,2.98,11,1,0,0,0,0,0,0,1,0,0
Булка Черкизовская 300г.Орион,1.0,5.96,11,1,0,0,0,0,0,0,1,0,0
Ватрушка с творогом 75г.Орион,3.0,5.88,11,0,1,0,0,0,0,0,1,0,0
"Йогурт EPICA вишня-черешня 4,8% 130г. + БЗМЖ",1.0,10.6,11,0,0,1,0,0,0,0,1,0,0
Йогурт клубника-малина 1.5% 500 г.Ярмолпрод БЗМЖ,4.0,8.36,11,0,0,1,0,0,0,0,1,0,0
"Йогурт крем-брюле 1,5% 500 г.Ярмолпрод БЗМЖ+",1.0,8.33,11,0,0,1,0,0,0,0,1,0,0
"Йогурт натуральный 1,5% 500 г.Ярмолпрод БЗМЖ +",1.0,8.35,11,0,0,1,0,0,0,0,1,0,0
"Йогурт черника-ежевика 1,5% 500 г.Ярмолпрод БЗМЖ +",4.0,8.35,11,0,0,1,0,0,0,0,1,0,0
"Кефир 3,2 % 500 г.Ярмолпрод БЗМЖ",13.0,7.49,11,0,0,1,0,0,0,0,1,0,0
Кефир 3.2% Обережье 1л.Ярмолпрод БЗМЖ,1.0,9.17,11,0,0,1,0,0,0,0,1,0,0
"Кефир с лактулозой 3,2% 500 г.Ярмолпрод БЗМЖ",4.0,6.39,11,0,0,1,0,0,0,0,1,0,0
"Коктейль Вологоша молочный ванильное мороженое 2,5% 470г.ВМК БЗМЖ",2.0,8.37,11,0,0,1,0,0,0,0,1,0,0
"Коктейль Вологоша молочный Пина-Колада  2,4% 470г.ВМК БЗМЖ",1.0,8.35,11,0,0,1,0,0,0,0,1,0,0
"Коктейль Вологоша молочный сливочная ириска 2,5% 470г.ВМК БЗМЖ",2.0,8.37,11,0,0,1,0,0,0,0,1,0,0
"Коктейль Вологоша молочный шоколадный 2,7% 470г.ВМК БЗМЖ",1.0,8.36,11,0,0,1,0,0,0,0,1,0,0
Котлета в тесте запеченая 100г.Орион,10.0,8.97,11,0,1,0,0,0,0,0,1,0,0
Лаваш Армянский 2шт.280гр,3.0,12.99,11,1,0,0,0,0,0,0,1,0,0
Майонез Багаваравъ Провансаль 375 мл.,1.0,13.16,11,0,0,0,0,1,0,0,1,0,0
Майонез МАХЕЕВ  с перепелиным яйцом  770 г.,2.0,25.94,11,0,0,0,0,1,0,0,1,0,0
Майонез Махеев Оливковый 67% 190г.,1.0,11.01,11,0,0,0,0,1,0,0,1,0,0
Майонез Махеев Провансаль 67% 770 мл.,2.0,26.1,11,0,0,0,0,1,0,0,1,0,0
Майонез РЯБА Оливковый 67 % 233г.,1.0,8.1,11,0,0,0,0,1,0,0,1,0,0
Майонез РЯБА Оливковый 67 % 372г.,1.0,15.04,11,0,0,0,0,1,0,0,1,0,0
Майонез РЯБА Провансаль 67 % 400г.,1.0,18.16,11,0,0,0,0,1,0,0,1,0,0
Майонез РЯБА Провансаль 67% 233г.,1.0,10.68,11,0,0,0,0,1,0,0,1,0,0
"Масло  крестьянское  сливочное  Обережье 72,5%  180г БЗМЖ",2.0,19.95,11,0,0,0,0,1,0,0,1,0,0
"Масло  Сливочное Традицонное в/с 82,5% 180г.Красный Ромб",1.0,22.9,11,0,0,0,0,1,0,0,1,0,0
"Масло Белорусское Золотое 82,5% 500г.Беларусь",2.0,35.95,11,0,0,0,0,1,0,0,1,0,0
"Масло БОГОВАРОВО Крестьянское 72,5% 170г. БЗМЖ",3.0,22.96,11,0,0,0,0,1,0,0,1,0,0
"Масло Экомилк Традиционное сливочное 82,5% 180 г. БЗМЖ",1.0,29.7,11,0,0,0,0,1,0,0,1,0,0
"Молоко Вологжанка 2,5% 1л.ВМК БЗМЖ",2.0,7.25,11,0,0,1,0,0,0,0,1,0,0
Молоко отборное Обережье 6% 1л.Ярмолпрод БЗМЖ,5.0,9.64,11,0,0,1,0,0,0,0,1,0,0
"Молоко Российское 2,5% 1 л.Ярмолпрод БЗМЖ",7.0,8.7,11,0,0,1,0,0,0,0,1,0,0
"Молоко Российское 3,2% 1 л.Ярмолпрод БЗМЖ",30.0,6.99,11,0,0,1,0,0,0,0,1,0,0
"Молоко Российское 3,2% 500 г.Ярмолпрод БЗМЖ",10.0,4.88,11,0,0,1,0,0,0,0,1,0,0
Молоко топлёное Обережье 4% 500г.Ярмолпрод БЗМЖ,2.0,7.42,11,0,0,1,0,0,0,0,1,0,0
"Напиток Милки Дримс персик-маракуйя 0,5% 500г.Ярмолпрод БЗМЖ+",2.0,6.32,11,0,0,1,0,0,0,0,1,0,0
Пампушки с чесноком 300г.Орион,1.0,17.99,11,1,0,0,0,0,0,0,1,0,0
"Пирог Домашний в асс-те Курага,Изюм,Мак Глазированный 110г.Орион",2.0,9.0,11,0,1,0,0,0,0,0,1,0,0
Пирог жареный с картошкой 75г.Орион,4.0,6.0,11,0,1,0,0,0,0,0,1,0,0
Пирог жареный с сосиской и картофелем 220г.Орион,1.0,13.0,11,0,1,0,0,0,0,0,1,0,0
Пирог жареный с творогом 75г.Орион,2.0,6.0,11,0,1,0,0,0,0,0,1,0,0
Пирог жареный с яйцом 75г.Орион,2.0,6.0,11,0,1,0,0,0,0,0,1,0,0
Пирог печеный с зеленым луком и яйцом 75г.Орион,9.0,6.0,11,0,1,0,0,0,0,0,1,0,0
Пирог печеный с капустой 75г.Орион,5.0,5.98,11,0,1,0,0,0,0,0,1,0,0
Пирог печеный с печенью 75г.Орион,1.0,7.0,11,0,1,0,0,0,0,0,1,0,0
Пирог печеный с яйцом 75г.Орион,4.0,5.99,11,0,1,0,0,0,0,0,1,0,0
Пицца 100г.Орион,4.0,8.96,11,0,1,0,0,0,0,0,1,0,0
Плавленной сыр ВИТАКО с Салями 50% 130г,1.0,16.14,11,0,0,0,1,0,0,0,1,0,0
Плетенка с кунжутом 300г.Орион,3.0,6.97,11,1,0,0,0,0,0,0,1,0,0
Плюшка Московская Новая 200г.Орион,4.0,5.95,11,0,1,0,0,0,0,0,1,0,0
"Простокваша Вологжанка 2,7% 470г.ВМК БЗМЖ",1.0,5.32,11,0,0,1,0,0,0,0,1,0,0
Ряженка 4% 500г.Ярмолпрод БЗМЖ,2.0,6.51,11,0,0,1,0,0,0,0,1,0,0
Ряженка Вологжанка 4 % 470г.ВМК БЗМЖ,1.0,7.07,11,0,0,1,0,0,0,0,1,0,0
Сливки 10% 500г.Ярмолпрод БЗМЖ,2.0,10.18,11,0,0,1,0,0,0,0,1,0,0
Сливки Молочная Речка 10 % 200 г. БЗМЖ,2.0,10.29,11,0,0,1,0,0,0,0,1,0,0
Слойка с ветчиной и сыром 75г. Орион,3.0,8.0,11,0,1,0,0,0,0,0,1,0,0
Сметана 20% 180 г.Обережье Ярмолпрод БЗМЖ,6.0,6.28,11,0,0,0,0,1,0,0,1,0,0
Сметана 20% 320г Обережье.Ярмолпрод БЗМЖ,8.0,11.04,11,0,0,0,0,1,0,0,1,0,0
Сметана Экомилк Сливочная 15% 330 г. +БЗМЖ,3.0,12.05,11,0,0,0,0,1,0,0,1,0,0
Сметана Экомилк Сливочная 20 % 330 г. + БЗМЖ,3.0,13.77,11,0,0,0,0,1,0,0,1,0,0
"Снежок 2,5 % 500 г.Ярмолпрод БЗМЖ",11.0,7.11,11,0,0,1,0,0,0,0,1,0,0
"Снежок Вологжанка 2,5% 470г.ВМК БЗМЖ",2.0,6.49,11,0,0,1,0,0,0,0,1,0,0
Сосиска в тесте 100г.Орион,4.0,9.0,11,0,1,0,0,0,0,0,1,0,0
Сыр Алтайский Витязь 50% 1кг.Алтайский край Барнаул с ЗМЖ,0.606,98.48,11,0,0,0,1,0,0,0,1,0,0
Сыр Голландский Оригинальный 50% 1 кг. г Данков с ЗМЖ,0.608,89.62,11,0,0,0,1,0,0,0,1,0,0
Сыр Джилл копченый косичка 1 кг.Краснодарский Край СЗМЖ,0.206,119.9,11,0,0,0,1,0,0,0,1,0,0
Сыр Маасдам Рейф 45% 1 кг.Беларусь,0.204,159.22,11,0,0,0,1,0,0,0,1,0,0
Сыр Маленький Король 50% 1 кг Брянск б.з.м.ж,0.254,99.69,11,0,0,0,1,0,0,0,1,0,0
Сыр плавл. с Зеленью 90гр. Джанкой Крым БЗМЖ,1.0,9.0,11,0,0,0,1,0,0,0,1,0,0
Сыр Хохланд с ветчиной плавленный 35 % 100 г. +,1.0,10.06,11,0,0,0,1,0,0,0,1,0,0
Сыр Хохланд Сливочный Творожный 220 г.БЗМЖ,1.0,29.33,11,0,0,0,1,0,0,0,1,0,0
Сырный продукт Колбасный Янтарный  45% 1 кг.Воронеж.Костицын СЗМЖ,0.574,30.75,11,0,0,0,1,0,0,0,1,0,0
Сырок Белорусский Узор творожный Ваниль 45 г. +БЗМЖ,1.0,5.45,11,0,0,0,1,0,0,0,1,0,0
Сырок РостАгро глазированный со сгущенкой 45 г. СЗМЖ,1.0,6.23,11,0,0,0,1,0,0,0,1,0,0
Творог 101 зерно клубника 5% 130г.Савушкин,1.0,14.38,11,0,0,0,1,0,0,0,1,0,0
Творог 5% 350г.Обережье Премиум Ярмолпрод БЗМЖ,1.0,18.85,11,0,0,0,1,0,0,0,1,0,0
Творог 5% 400г.Обережье Ярмолпрод БЗМЖ,4.0,17.18,11,0,0,0,1,0,0,0,1,0,0
Творог Божья Коровка 9% 500 г.БЗМЖ,1.0,24.14,11,0,0,0,1,0,0,0,1,0,0
"Творожок Чудо Вишня 4,2 % 100г. +",4.0,9.04,11,0,0,0,1,0,0,0,1,0,0
"Творожок Чудо Персик-Маракуйя 4,2 % 100г. +",1.0,9.07,11,0,0,0,1,0,0,0,1,0,0
Хлеб 8 ЗЛАКОВ 200г Хлебозавод№1 +,3.0,3.86,11,1,0,0,0,0,0,0,1,0,0
Хлеб БАВАРСКИЙ заварной нарезка 300 г. Хлебозавод №1 +,3.0,6.62,11,1,0,0,0,0,0,0,1,0,0
Хлеб БОРОДИНСКИЙ формовой 350 г. Хлебозавод №1 +,5.0,3.79,11,1,0,0,0,0,0,0,1,0,0
Хлеб ДАРНИЦКИЙ 600 г. Хлебозавод №1 +,9.0,4.21,11,1,0,0,0,0,0,0,1,0,0
Хлеб ЗАЛЕССКИЙ 380 г. Хлебозавод №1,2.0,4.96,11,1,0,0,0,0,0,0,1,0,0
Хлеб Здравое Зерно нарезка 300г.Хлебозавод №1,1.0,4.12,11,1,0,0,0,0,0,0,1,0,0
Хлеб КРЕСТЬЯНСКИЙ 380 г. Хлебозавод №1,2.0,5.28,11,1,0,0,0,0,0,0,1,0,0
Хлеб Матнакаш 1шт.380гр,2.0,10.0,11,1,0,0,0,0,0,0,1,0,0
Хлеб по Грузинский Похвала 1шт.370гр.,1.0,9.8,11,1,0,0,0,0,0,0,1,0,0
Хлеб по Грузинский Пури 1шт.370гр.,2.0,15.25,11,1,0,0,0,0,0,0,1,0,0
Хлеб по Грузинский Шоти 1шт.370гр.,3.0,9.95,11,1,0,0,0,0,0,0,1,0,0
Хлеб ПШЕНИЧНЫЙ 300 г. Хлебозавод №1,10.0,3.0,11,1,0,0,0,0,0,0,1,0,0
Хлеб Пшеничный 450г.Орион,1.0,6.5,11,1,0,0,0,0,0,0,1,0,0
"Хлеб СТАРОРУССКИЙ 0,3 кг (нарезка) Хлебозавод №1 +",1.0,8.31,11,1,0,0,0,0,0,0,1,0,0
Хлеб УКРАИНСКИЙ НОВЫЙ 350 г. Хлебозавод №1 +,9.0,3.1,11,1,0,0,0,0,0,0,1,0,0
Хлеб-е изд-е Богатырский 200г.Хлебозавод №1,5.0,3.56,11,1,0,0,0,0,0,0,1,0,0
Чиабатта Классическая 200г.Хлебозавод №1,2.0,5.06,11,1,0,0,0,0,0,0,1,0,0
Шанежки с картофелем и сыром 100г.Орион,7.0,6.96,11,0,1,0,0,0,0,0,1,0,0
Батон ГОРЧИЧНЫЙ 300 г. Хлебозавод №1 +,8.0,3.86,12,1,0,0,0,0,0,0,0,1,0
Батон Горчичный 400г.Переславский х-д.,6.0,8.06,12,1,0,0,0,0,0,0,0,1,0
Батон Луковый 300г.Орион,1.0,5.98,12,1,0,0,0,0,0,0,0,1,0
Батон НАРЕЗНОЙ 400 г. Хлебозавод №1 +,8.0,4.71,12,1,0,0,0,0,0,0,0,1,0
Батон Нарезной 400г.Переславский х-д.,3.0,7.66,12,1,0,0,0,0,0,0,0,1,0
Батон НАРЕЗНОЙ НАРЕЗКА 400 г. Хлебозавод №1 +,6.0,5.31,12,1,0,0,0,0,0,0,0,1,0
Батон СОЛНЕЧНЫЙ  в/с 300г.Хлебозавод №1,4.0,4.35,12,1,0,0,0,0,0,0,0,1,0
Батон Творожный 300г.Переславский х-д.,4.0,6.48,12,1,0,0,0,0,0,0,0,1,0
Батончик к чаю  в/с 200г.Хлебозавод №1,2.0,3.91,12,1,0,0,0,0,0,0,0,1,0
Батончик к чаю 300г.Орион,1.0,6.0,12,1,0,0,0,0,0,0,0,1,0
Беляш 100гр. Орион,7.0,11.95,12,0,1,0,0,0,0,0,0,1,0
"Бифидок 3,2% 500 г.Ярмолпрод БЗМЖ",4.0,6.49,12,0,0,1,0,0,0,0,0,1,0
Булка Городская  в/с 200г.Хлебозавод №1,5.0,2.97,12,1,0,0,0,0,0,0,0,1,0
Булка Черкизовская 300г.Орион,1.0,6.0,12,1,0,0,0,0,0,0,0,1,0
Булочка в Дорогу 200г.Переславский х-д.,5.0,4.45,12,1,0,0,0,0,0,0,0,1,0
"Йогурт Активиа натур.Лен Черника и 5 злаков 150 г2,9%",1.0,17.73,12,0,0,1,0,0,0,0,0,1,0
"Йогурт Альпенленд Яблоко-Груша 0,3% 95 г. +",3.0,4.12,12,0,0,1,0,0,0,0,0,1,0
Йогурт клубника-малина 1.5% 500 г.Ярмолпрод БЗМЖ,3.0,8.3,12,0,0,1,0,0,0,0,0,1,0
"Йогурт Нежный питьевой с соком персика 0,1% 285г.",1.0,13.56,12,0,0,1,0,0,0,0,0,1,0
"Йогурт черника-ежевика 1,5% 500 г.Ярмолпрод БЗМЖ +",3.0,8.31,12,0,0,1,0,0,0,0,0,1,0
"Кефир 3,2 % 500 г.Ярмолпрод БЗМЖ",7.0,7.4,12,0,0,1,0,0,0,0,0,1,0
Кефир 3.2% Обережье 1л.Ярмолпрод БЗМЖ,1.0,9.19,12,0,0,1,0,0,0,0,0,1,0
Кефир Вологжанка 1% 470 г.ВМК БЗМЖ,2.0,5.9,12,0,0,1,0,0,0,0,0,1,0
Кефир обезжиренный 500 г.Ярмолпрод БЗМЖ,4.0,5.73,12,0,0,1,0,0,0,0,0,1,0
"Кефир с лактулозой 3,2% 500 г.Ярмолпрод БЗМЖ",3.0,6.35,12,0,0,1,0,0,0,0,0,1,0
"Коктейль Вологоша молочный банановый 2,5% 470г. ВКМ БЗМЖ",1.0,8.31,12,0,0,1,0,0,0,0,0,1,0
"Коктейль Вологоша молочный ванильное мороженое 2,5% 470г.ВМК БЗМЖ",1.0,8.37,12,0,0,1,0,0,0,0,0,1,0
"Коктейль Вологоша молочный клубничный 2,4% 470г.ВМК БЗМЖ",2.0,8.32,12,0,0,1,0,0,0,0,0,1,0
"Коктейль Вологоша молочный Пина-Колада  2,4% 470г.ВМК БЗМЖ",1.0,8.37,12,0,0,1,0,0,0,0,0,1,0
"Коктейль Вологоша молочный сливочная ириска 2,5% 470г.ВМК БЗМЖ",2.0,8.32,12,0,0,1,0,0,0,0,0,1,0
"Коктейль Вологоша молочный шоколадный 2,7% 470г.ВМК БЗМЖ",1.0,8.31,12,0,0,1,0,0,0,0,0,1,0
Майонез Багаваравъ Провансаль 200 мл.,1.0,8.8,12,0,0,0,0,1,0,0,0,1,0
Майонез Махеев с перепелиным яйцом  380 г.,1.0,20.94,12,0,0,0,0,1,0,0,0,1,0
Майонез Оливковый  51 % 200г. Воронежская обл.,2.0,12.07,12,0,0,0,0,1,0,0,0,1,0
Майонез РЯБА Оливковый 67 % 372г.,2.0,18.11,12,0,0,0,0,1,0,0,0,1,0
Маргарин Хозяюшка Сливочный 60% 250г.,1.0,7.97,12,0,0,0,0,1,0,0,0,1,0
"Масло  крестьянское  сливочное  Обережье 72,5%  180г БЗМЖ",1.0,19.94,12,0,0,0,0,1,0,0,0,1,0
"Масло  Сливочное Традицонное в/с 82,5% 180г.Красный Ромб",3.0,23.14,12,0,0,0,0,1,0,0,0,1,0
"Масло Белорусское Золотое 82,5% 500г.Беларусь",3.0,35.94,12,0,0,0,0,1,0,0,0,1,0
"Масло БОГОВАРОВО Крестьянское 72,5% 170г. БЗМЖ",2.0,22.91,12,0,0,0,0,1,0,0,0,1,0
"Масло Брест-Литовск Сливочное 82,5% 180г.Беларусь",1.0,29.0,12,0,0,0,0,1,0,0,0,1,0
"Масло Крестьянское сливочное 72,5% 175 г. Сыробогатов",1.0,17.1,12,0,0,0,0,1,0,0,0,1,0
"Молоко Вологжанка 2,5% 1л.ВМК БЗМЖ",1.0,7.35,12,0,0,1,0,0,0,0,0,1,0
Молоко Вологжанка топленое 4% 470г.ВМК БЗМЖ,2.0,5.54,12,0,0,1,0,0,0,0,0,1,0
Молоко отборное Обережье 6% 1л.Ярмолпрод БЗМЖ,5.0,9.58,12,0,0,1,0,0,0,0,0,1,0
"Молоко Российское 2,5% 1 л.Ярмолпрод БЗМЖ",9.0,8.75,12,0,0,1,0,0,0,0,0,1,0
"Молоко Российское 3,2% 1 л.Ярмолпрод БЗМЖ",17.0,6.98,12,0,0,1,0,0,0,0,0,1,0
"Молоко Российское 3,2% 500 г.Ярмолпрод БЗМЖ",6.0,4.84,12,0,0,1,0,0,0,0,0,1,0
"Молоко сгущенное цельное  с сахаром 8,5 % м/у 270г.БЗМЖ Орловская обл.",1.0,17.83,12,0,0,1,0,0,0,0,0,1,0
Молоко топлёное Обережье 4% 500г.Ярмолпрод БЗМЖ,1.0,7.45,12,0,0,1,0,0,0,0,0,1,0
Напиток Бодрость с соком груши 475г.ВМК БЗМЖ,1.0,5.1,12,0,0,1,0,0,0,0,0,1,0
"Напиток Милки Дримс Ананас 0,5 л.Ярмолпрод БЗМЖ",1.0,6.28,12,0,0,1,0,0,0,0,0,1,0
"Напиток Милки Дримс персик-маракуйя 0,5% 500г.Ярмолпрод БЗМЖ+",1.0,6.25,12,0,0,1,0,0,0,0,0,1,0
"Пирог Домашний в асс-те Курага,Изюм,Мак Глазированный 110г.Орион",2.0,8.94,12,0,1,0,0,0,0,0,0,1,0
Пирог жареный с капустой 75г.Орион,1.0,5.96,12,0,1,0,0,0,0,0,0,1,0
Пирог жареный с повидло 75г.Орион,3.0,5.97,12,0,1,0,0,0,0,0,0,1,0
Пирог жареный с сосиской и картофелем 220г.Орион,2.0,13.0,12,0,1,0,0,0,0,0,0,1,0
Пирог жареный с творогом 75г.Орион,4.0,6.0,12,0,1,0,0,0,0,0,0,1,0
Пирог жареный с яйцом 75г.Орион,3.0,5.97,12,0,1,0,0,0,0,0,0,1,0
Пирог печеный с зеленым луком и яйцом 75г.Орион,5.0,5.93,12,0,1,0,0,0,0,0,0,1,0
Пирог печеный с яблоком 75г.Орион,4.0,6.97,12,0,1,0,0,0,0,0,0,1,0
Пирог печеный с яйцом 75г.Орион,1.0,6.0,12,0,1,0,0,0,0,0,0,1,0
Пироженое Kиндер Молочный ломтик 28г БЗМЖ,4.0,10.09,12,0,1,0,0,0,0,0,0,1,0
Пицца 100г.Орион,6.0,8.99,12,0,1,0,0,0,0,0,0,1,0
Плюшка Московская Новая 200г.Орион,7.0,5.99,12,0,1,0,0,0,0,0,0,1,0
Пончики 85г.Орион,2.0,9.0,12,0,1,0,0,0,0,0,0,1,0
Ромовая Баба 100г.Орион,1.0,7.84,12,0,1,0,0,0,0,0,0,1,0
Ряженка 4% 500г.Ярмолпрод БЗМЖ,1.0,6.46,12,0,0,1,0,0,0,0,0,1,0
"Сгущеночка с сахаром 900 г пл/бут. 2,5% Нижнекисляйская МК",1.0,22.68,12,0,0,0,0,1,0,0,0,1,0
Сливки 10% 500г.Ярмолпрод БЗМЖ,2.0,10.2,12,0,0,1,0,0,0,0,0,1,0
Слойка с ветчиной и сыром 75г. Орион,1.0,7.98,12,0,1,0,0,0,0,0,0,1,0
Сметана 20% 180 г.Обережье Ярмолпрод БЗМЖ,3.0,6.25,12,0,0,0,0,1,0,0,0,1,0
Сметана 20% 320г Обережье.Ярмолпрод БЗМЖ,2.0,11.03,12,0,0,0,0,1,0,0,0,1,0
Сметана Экомилк Сливочная 15% 330 г. +БЗМЖ,1.0,12.13,12,0,0,0,0,1,0,0,0,1,0
Сметана Экомилк Сливочная 20 % 200 г. +БЗМЖ,1.0,9.27,12,0,0,0,0,1,0,0,0,1,0
"Снежок 2,5 % 500 г.Ярмолпрод БЗМЖ",4.0,7.13,12,0,0,1,0,0,0,0,0,1,0
Сосиска в тесте 100г.Орион,1.0,9.0,12,0,1,0,0,0,0,0,0,1,0
Сыр ALMETTE творожный с зеленью 150 г. +БЗМЖ,1.0,29.36,12,0,0,0,1,0,0,0,0,1,0
Сыр Алтайский Витязь 50% 1кг.Алтайский край Барнаул с ЗМЖ,0.828,99.71,12,0,0,0,1,0,0,0,0,1,0
Сыр Воскресенский  40% 1кг. Костромская обл. Воскресенье,0.52,129.67,12,0,0,0,1,0,0,0,0,1,0
Сыр Гауда Оригинальная 1 кг 50% г Данков,0.22,69.55,12,0,0,0,1,0,0,0,0,1,0
Сыр Маасдам Рейф 45% 1 кг.Беларусь,0.24,159.54,12,0,0,0,1,0,0,0,0,1,0
Сыр Маленький Король 50% 1 кг Брянск б.з.м.ж,0.522,99.62,12,0,0,0,1,0,0,0,0,1,0
Сыр Пармезан де Люкс 1 кг Беларусь Березино БЗМЖ,0.21,147.86,12,0,0,0,1,0,0,0,0,1,0
Сыр плав. Хохланд Сливочный Классический 150гр БЗМЖ,1.0,18.58,12,0,0,0,1,0,0,0,0,1,0
Сырный продукт Колбасный Янтарный  45% 1 кг.Воронеж.Костицын СЗМЖ,0.294,30.92,12,0,0,0,1,0,0,0,0,1,0
Творог 101 зерно зерненый 5% 130г.Савушкин,1.0,15.93,12,0,0,0,1,0,0,0,0,1,0
Творог 5% 350г.Обережье Премиум Ярмолпрод БЗМЖ,3.0,18.71,12,0,0,0,1,0,0,0,0,1,0
Творог 5% 400г.Обережье Ярмолпрод БЗМЖ,4.0,17.21,12,0,0,0,1,0,0,0,0,1,0
Творог 9% 400г.Обережье Ярмолпрод БЗМЖ,3.0,17.96,12,0,0,0,1,0,0,0,0,1,0
ХБИ Бородинское Новое 300г.Переславский х-д.,2.0,9.96,12,1,0,0,0,0,0,0,0,1,0
